# 299|Сверла по металлу RennBohr METAL P6AM5
1|Сверла по металлу|299|| 299|289 |289 ||norow|Сверла по металлу фрезерованные| RennBohr METAL P6AM5|</span></p><UL><LI>Сверло по металлу полностью шлифованное с цилиндрическим хвостовиком DIN 338 / ГОСТ 10902-77, тип N.<LI>Класс точности A1.<LI>Высокопрочная быстрорежущая сталь P6AM5 с максимально выведенными вредными примесями серы и кремния. Улучшенные режущие свойства при длительном нагреве от трения при сверлении. Твердость 63—66 HRC.<LI>Канавка изготовлена методом врезного фрезерования, что сохраняет структуру стали заготовки и дает сверлу большую прочность на излом.<LI>Заточка Split Point, обеспечивающая легкую и точную засверловку без накернивания, в сочетании с углом заточки сверла 135° оптимальны для работ по сталям высокой точности.<LI>Спираль с углом наклона 25—30°.</UL><p><span class="addt">||/img/pic/drill/small/RennBohr METAL P6AM5-sverlo.jpg|/img/pic/drill/big/RennBohr METAL P6AM5-sverlo.jpg
# 419|Сверлильные патроны и переходники
1|Патрон сверлильный быстрозажимной|419|80-0-001| 145| 140| 135|||| HARDAX <span class=art>арт. 80-0-001</span>|</span></p><UL><LI>Привод 3/8&Prime; x 24UNF.<LI>Диапазон зажима 1,0 - 10 мм.</UL><p><span class="addt">||/img/pic/drill/small/h80-0-001_2.jpg|/img/pic/drill/big/jpg
1|Патрон для дрели быстрозажимной  |419|16812   | 209| 198| 195|||| MATRIX <span class=art>арт. 16812</span>|</span></p><UL><LI>Быстрозажимной механизм обеспечивает быструю установку и фиксацию свёрел.<LI>Используется для крепления сверла в пневмоинструменте.<LI>Привод 3/8&Prime; x 24UNF. Диапазон зажима 2,0 - 13 мм.</UL><p><span class="addt">||/img/pic/drill/small/m16812.png|/img/pic/drill/big/jpg
1|Адаптеры для сверлильного патрона|419|        | 209| 198| 195||norow|Адаптеры для сверлильного патрона SDS PLUS| MATRIX MASTER|Переходники к перфоратору SDS-Plus для патронов с внутренней резьбой, с винтом</span></p><UL><LI>Изготовлены из углеродистой стали и термообработаны.<LI>Предназначены для использования сверла с цилиндрическим хвостовиком с перфораторами SDS-PLUS.</UL><p><span class="addt">||/img/pic/drill/small/m70357.jpg|/img/pic/drill/big/jpg
0|Адаптер для сверлильного патрона (резьба 1/2&Prime;)   |419|70356   |  65|  62|  58
0|Адаптер для сверлильного патрона (резьба М12 х 1.25 мм)|419|70357   |  65|  62|  58

# 420|Свёрла по стеклу и керамике
1|Свёрла по стеклу и керамике                         |420|576004|  98,10|  93,74|  89,38||norow|| HAGWERT Delta, 2 грани|</span></p><UL><LI>Для сверления отверстий в керамической плитке и стекле.<LI>Тело сверла изготовлено из углеродистой стали, имеет твердосплавную пластину.</UL><p><span class="addt">||/img/pic/drill/small/Hagwert576004.jpg|/img/pic/drill/big/jpg
0|Сверло по стеклу и керамике, 2 грани,  &#8199;4.0 мм|420|576004|  98,10|  93,74|  89,38
0|Сверло по стеклу и керамике, 2 грани,  &#8199;5.0 мм|420|576005|  98,10|  93,74|  89,38
0|Сверло по стеклу и керамике, 2 грани,  &#8199;6.0 мм|420|576006| 104,64| 100,28|  95,92
0|Сверло по стеклу и керамике, 2 грани,  &#8199;8.0 мм|420|576008| 119,90| 114,45| 109,00
0|Сверло по стеклу и керамике, 2 грани,        10.0 мм|420|576010| 130,80| 119,90| 114,45
1|Свёрла по стеклу и керамике                         |420|576104| 117,72| 111,18| 106,82||norow|| HAGWERT Quadro, 4 грани|</span></p><UL><LI>Для работы с керамической плиткой, керамогранитом, облицовочным камнем, стеклом и фарфором.<LI>Напайка твердосплавная с 4 режущими гранями из карбид-вольфрамового сплава.</UL><p><span class="addt">||/img/pic/drill/small/Drill-ceramics_576106__1.jpg|/img/pic/drill/big/Drill-ceramics_576106__0.jpg
0|Сверло по стеклу и керамике, 4 грани,  &#8199;4.0 мм|420|576104| 117,72| 111,18| 106,82
0|Сверло по стеклу и керамике, 4 грани,  &#8199;5.0 мм|420|576105| 140,61| 132,98| 127,53
0|Сверло по стеклу и керамике, 4 грани,  &#8199;6.0 мм|420|576106| 158,05| 150,42| 146,06
0|Сверло по стеклу и керамике, 4 грани,  &#8199;8.0 мм|420|576108| 190,75| 183,12| 176,58
0|Сверло по стеклу и керамике, 4 грани,        10.0 мм|420|576110| 237,62| 220,18| 212,55
0|Сверло по стеклу и керамике, 4 грани,        12.0 мм|420|576112| 277,95| 261,60| 250,70
1|Свёрла по керамике и керамограниту                  |420|426D06|1188,10|1155,40|1122,70||norow|| алмазные трубчатые DIAGER Blue-ceram (Диаже, Франция)|</span></p><UL><LI>Общая длина сверла 55 мм, рабочая длина 30 мм, наконечник алмазный.<LI>Обратная спираль для смазывания элементов; полость для извлечения отходов сверления; цилиндрический хвостик.<LI>Тело сверла практически не нагревается при работе, всю энергию принимает алмазный наконечник. Поверхность сверления должна быть увлажнена!</UL><p><span class="addt">||/img/pic/drill/small/d426D06.png|/img/pic/drill/big/d426D06.png
0|Сверло по керамике алмазное Blue-ceram &#8199;6.0 мм|420|426D06|1188,10|1155,40|1122,70
0|Сверло по керамике алмазное Blue-ceram &#8199;8.0 мм|420|426D08|1297,10|1264,40|1242,60
0|Сверло по керамике алмазное Blue-ceram       10.0 мм|420|426D10|1340,70|1297,10|1275,30
0|Сверло по керамике алмазное Blue-ceram       12.0 мм|420|426D12|1406,10|1373,40|1340,70
0|Сверло по керамике алмазное Blue-ceram       20.0 мм|420|426D20|1733,10|1678,60|1656,80
0|Сверло по керамике алмазное Blue-ceram       25.0 мм|420|426D25|2060,10|2005,60|1983,80

# 410|Свёрла по металлу конические ступенчатые
1|Свёрла по металлу конические |410|| 299| 289| 289||norow|| HAGWERT P9M3|</span></p><UL><LI>Свёрла по металлу шлифованные, с крестовой заточкой углом 118&deg; для более легкой засверловки.<LI>Высокопрочная быстрорежущая сталь P9M3 (HSS-G 9341).<LI>Угол при вершине 20°-30°. Круговая затыловочная шлифовка для быстрого сверления. В поверхность сверла интегрирована градуировка диаметров.<LI>Для сверления отверстий разных диаметров в листовом металле и металлических трубах без накернивания.</UL><p><span class="addt">||/img/pic/drill/small/cone-sverlo.jpg|/img/pic/drill/big/cone-sverlo.jpg
0|Сверло коническое  3 - 14 мм                      |410|572003| 595| 575| 565
0|Сверло коническое  5 - 20 мм                      |410|572004|1140|1090|1060
1|Свёрла по металлу ступенчатые|410|| 299| 289| 289||norow|| (шаговые) HAGWERT P9M3|</span></p><UL><LI>Свёрла по металлу шлифованные, с крестовой заточкой углом 118&deg; для более легкой засверловки.<LI>Высокопрочная быстрорежущая сталь P9M3 (HSS-G 9341).<LI>В поверхность сверла интегрирована градуировка диаметров.<LI>Для работы по мягкой стали, меди, латуни, алюминию, дереву пластику и ламинату; для сверления отверстий разных диаметров в листовом металле и металических трубах без накернивания.</UL><p><span class="addt">||/img/pic/drill/small/stupenchatoe-sverlo.jpg|/img/pic/drill/big/stupenchatoe-sverlo.jpg
0|Сверло ступенчатое 4 - 12 мм, 9 ступеней, шаг 1 мм|410|572001| 575| 555| 535
0|Сверло ступенчатое 4 - 20 мм, 9 ступеней, шаг 2 мм|410|572002|1140|1090|1060

# 415|Свёрла по металлу кобальтовые
1|Сверло по металлу кобальтовое       12.0 &#215;       151 мм              |415|568120|549|531|509||norow|Твердосплавные свёрла по металлу| HAGWERT Power-Сobalt|Свёрла по металлу фрезерованные шлифованные.<br>Изготовлены из быстрорежущей стали HSS-G-Co M35 (P6M5K5) с 5% кобальта.||/img/pic/drill/small/cobalt-sverlo.jpg|/img/pic/drill/big/cobalt-sverlo.jpg
0|Сверло по металлу кобальтовое &#8199;2.0 &#215; &#8199;49 мм  (уп.  2 шт.)|415|568020| 92| 86| 84
0|Сверло по металлу кобальтовое &#8199;2.5 &#215; &#8199;57 мм  (уп.  2 шт.)|415|568025| 97| 92| 88
0|Сверло по металлу кобальтовое &#8199;3.0 &#215; &#8199;61 мм  (уп.  2 шт.)|415|568030|105| 99| 92
0|Сверло по металлу кобальтовое &#8199;3.2 &#215; &#8199;65 мм  (уп.  2 шт.)|415|568032|119|109|102
0|Сверло по металлу кобальтовое &#8199;3.5 &#215; &#8199;70 мм  (уп.  2 шт.)|415|568035|135|129|122
0|Сверло по металлу кобальтовое &#8199;4.0 &#215; &#8199;75 мм              |415|568040| 89| 82| 76
0|Сверло по металлу кобальтовое &#8199;4.2 &#215; &#8199;75 мм              |415|568042| 96| 89| 85
0|Сверло по металлу кобальтовое &#8199;4.8 &#215; &#8199;86 мм              |415|568048|119|112|106
0|Сверло по металлу кобальтовое &#8199;5.0 &#215; &#8199;86 мм              |415|568050|129|122|112
0|Сверло по металлу кобальтовое &#8199;6.0 &#215; &#8199;93 мм              |415|568060|169|159|149
0|Сверло по металлу кобальтовое &#8199;8.0 &#215;       117 мм              |415|568080|299|289|279
0|Сверло по металлу кобальтовое &#8199;8.5 &#215;       117 мм              |415|568085|325|305|288
0|Сверло по металлу кобальтовое &#8199;9.0 &#215;       125 мм              |415|568090|369|354|340
0|Сверло по металлу кобальтовое       10.0 &#215;       133 мм              |415|568100|475|460|425
0|Сверло по металлу кобальтовое       11.0 &#215;       142 мм              |415|568110|495|480|465
0|Сверло по металлу кобальтовое       12.0 &#215;       151 мм              |415|568120|750|720|690
0|Сверло по металлу кобальтовое       13.0 &#215;       151 мм              |415|568130|790|760|740

# 417|Свёрла по металлу удлинённые
1|Сверло по металлу удлинённое   &#8199;3.0 &#215;       100 мм (уп.  2 шт.)|417|569030| 95| 91| 88||norow|Свёрла по металлу удлинённые| HAGWERT Dinamic-Long P9M3 фрезерованные шлифованные|</span></p><UL><LI>Сверла спиральные с цилиндрическим хвостовиком изготовлены из быстрорежущей стали P9M3/HSS-G методом врезного шлифования из цельных заготовок.<LI>Класс точности сверления А1. Угол заточки вершины сверла 118 градусов.<LI>Точное круговое вращение без биения. Высокая стойкость к излому.<LI>Для работы по легированным и нелегированным углеродистым сталям, цветным металлам, пластикам.</UL><p><span class="addt">||/img/pic/drill/small/lP9M3.jpg|/img/pic/drill/big/jpg
0|Сверло по металлу удлинённое   &#8199;3.0 &#215;       100 мм (уп.  2 шт.)|417|569030| 95| 91| 88
0|Сверло по металлу удлинённое   &#8199;3.2 &#215;       100 мм (уп.  2 шт.)|417|569032|117|112|107
0|Сверло по металлу удлинённое   &#8199;4.0 &#215;       119 мм             |417|569040| 79| 74| 71
0|Сверло по металлу удлинённое   &#8199;4.2 &#215;       119 мм             |417|569042| 82| 76| 73
0|Сверло по металлу удлинённое   &#8199;4.5 &#215;       126 мм             |417|569042| 89| 84| 81
0|Сверло по металлу удлинённое   &#8199;5.0 &#215;       132 мм             |417|569050| 98| 92| 88
0|Сверло по металлу удлинённое   &#8199;6.0 &#215;       139 мм             |417|569060|139|133|128
0|Сверло по металлу удлинённое   &#8199;8.0 &#215;       165 мм             |417|569080|255|240|230
0|Сверло по металлу удлинённое   &#8199;9.0 &#215;       175 мм             |417|569090|315|298|280
0|Сверло по металлу удлинённое         10.0 &#215;       184 мм             |417|569100|380|360|345
0|Сверло по металлу удлинённое         12.0 &#215;       205 мм             |417|569120|598|575|550

# 416|Свёрла по металлу HAGWERT P9M3
1|Свёрла по металлу HAGWERT P9M3 &#8199;3.2 &#215; &#8199;65 мм (уп. 10 шт.)|416|566032| 199| 192| 188||norow|Свёрла по металлу | HAGWERT Dinamic P9M3 фрезерованные шлифованные|</span></p><UL><LI>Сверла спиральные с цилиндрическим хвостовиком изготовлены из быстрорежущей стали P9M3/HSS-G 9341 методом врезного шлифования из цельных заготовок.<LI>Класс точности сверления А1. Угол заточки вершины сверла 118 градусов.<LI>Точное круговое вращение без биения. Высокая стойкость к излому.<LI>Для работы по легированным и нелегированным углеродистым сталям, цветным металлам, пластикам.<LI>В промышленной упаковке (5&#8239;/&#8239;10 штук). <b>Цена за упаковку.</b></UL><p><span class="addt">||/img/pic/drill/small/P9M3.jpg|/img/pic/drill/big/h566032.JPG
0|Свёрла по металлу HAGWERT P9M3 &#8199;3.2 &#215; &#8199;65 мм (уп. 10 шт.)|416|566032| 210| 202| 195
0|Свёрла по металлу HAGWERT P9M3 &#8199;3.5 &#215; &#8199;70 мм (уп. 10 шт.)|416|566035| 215| 205| 200
0|Свёрла по металлу HAGWERT P9M3 &#8199;4.0 &#215; &#8199;75 мм (уп. 10 шт.)|416|566040| 309| 298| 289
0|Свёрла по металлу HAGWERT P9M3 &#8199;4.2 &#215; &#8199;75 мм (уп. 10 шт.)|416|566042| 365| 355| 345
0|Свёрла по металлу HAGWERT P9M3 &#8199;4.8 &#215; &#8199;86 мм (уп. 10 шт.)|416|566048| 385| 370| 360
0|Свёрла по металлу HAGWERT P9M3 &#8199;5.0 &#215; &#8199;86 мм (уп. 10 шт.)|416|566050| 415| 398| 392
0|Свёрла по металлу HAGWERT P9M3 &#8199;6.0 &#215; &#8199;93 мм (уп. 10 шт.)|416|566060| 545| 520| 510
0|Свёрла по металлу HAGWERT P9M3 &#8199;8.0 &#215;       117 мм (уп. 10 шт.)|416|566080| 898| 870| 850
0|Свёрла по металлу HAGWERT P9M3       10.0 &#215;       133 мм (уп. 10 шт.)|416|566100|1390|1340|1320
0|Свёрла по металлу HAGWERT P9M3       12.0 &#215;       151 мм (уп.  5 шт.)|416|566120|1290|1260|1240

# 418|Свёрла-фрезы универсальные
1|Сверло-фреза универсальное 4 &#215; &#8199;88 мм|418|572200| 49| 45| 43||norow|Свёрла-фрезы универсальные| HAGWERT, шестигранный хвостовик, покрытие TiN|Свёрла фрезеровальные из быстрорежущей стали P6M5/HSS-TiN, предназначены для сверления и фрезерования стали, жести, дерева, пластика, гипсокартона.</span></p><UL><LI>Поверхность сверла имеет титановое напыление, что обеспечивает повышенную стойкость режущих кромок.<LI>Шестигранный хвостовик с проточкой E6,3 обеспечивает жесткое крепление сверла в патроне, а также возможность использования сверла в шуруповерте.</UL><p><span class="addt">||/img/pic/drill/small/572202.jpg|/img/pic/drill/big/-572202.jpg
0|Сверло-фреза универсальное 4 &#215; &#8199;88 мм|418|572200| 49| 45| 43
0|Сверло-фреза универсальное 6 &#215;       103 мм|418|572201| 59| 55| 53
0|Сверло-фреза универсальное 8 &#215;       112 мм|418|572202| 79| 75| 72

